OMRÅDE;ENHED;BOERNALD;BOERNAL1;TID;INDHOLD
Christiansø;Familier;0 år;12 år;1994;12
Christiansø;Familier;0 år;12 år;1995;13
Christiansø;Familier;0 år;12 år;1996;12
Christiansø;Familier;0 år;12 år;1997;11
Christiansø;Familier;0 år;12 år;1998;12
Christiansø;Familier;0 år;12 år;1999;13
Christiansø;Familier;0 år;12 år;2000;12
Christiansø;Familier;0 år;12 år;2001;13
Christiansø;Familier;0 år;12 år;2002;12
Christiansø;Familier;0 år;12 år;2003;11
Christiansø;Familier;0 år;12 år;2004;11
Christiansø;Familier;0 år;12 år;2005;7
Christiansø;Familier;0 år;12 år;2006;5
Christiansø;Familier;0 år;12 år;2007;6
Christiansø;Familier;0 år;12 år;2008;7
Christiansø;Familier;0 år;12 år;2009;8
Christiansø;Familier;0 år;12 år;2010;8
Christiansø;Familier;0 år;12 år;2011;8
Christiansø;Familier;0 år;12 år;2012;9
Christiansø;Familier;0 år;12 år;2013;7
Christiansø;Familier;0 år;12 år;2014;8
Christiansø;Familier;0 år;12 år;2015;9
Christiansø;Familier;0 år;12 år;2016;9
Christiansø;Familier;0 år;12 år;2017;8
Christiansø;Familier;0 år;12 år;2018;8
Christiansø;Familier;0 år;12 år;2019;9
Christiansø;Familier;0 år;12 år;2020;9
Christiansø;Familier;0 år;12 år;2021;11
Christiansø;Familier;0 år;12 år;2022;10
Christiansø;Familier;0 år;12 år;2023;9
Christiansø;Familier;0 år;12 år;2024;9
Greve;Familier;0 år;12 år;1986;5679
Greve;Familier;0 år;12 år;1987;5508
Greve;Familier;0 år;12 år;1988;5341
Greve;Familier;0 år;12 år;1989;5137
Greve;Familier;0 år;12 år;1990;5001
Greve;Familier;0 år;12 år;1991;4912
Greve;Familier;0 år;12 år;1992;4950
Greve;Familier;0 år;12 år;1993;4896
Greve;Familier;0 år;12 år;1994;4969
Greve;Familier;0 år;12 år;1995;5071
Greve;Familier;0 år;12 år;1996;5164
Greve;Familier;0 år;12 år;1997;5280
Greve;Familier;0 år;12 år;1998;5356
Greve;Familier;0 år;12 år;1999;5396
Greve;Familier;0 år;12 år;2000;5484
Greve;Familier;0 år;12 år;2001;5529
Greve;Familier;0 år;12 år;2002;5519
Greve;Familier;0 år;12 år;2003;5520
Greve;Familier;0 år;12 år;2004;5519
Greve;Familier;0 år;12 år;2005;5437
Greve;Familier;0 år;12 år;2006;5396
Greve;Familier;0 år;12 år;2007;5356
Greve;Familier;0 år;12 år;2008;5245
Greve;Familier;0 år;12 år;2009;5146
Greve;Familier;0 år;12 år;2010;5027
Greve;Familier;0 år;12 år;2011;4949
Greve;Familier;0 år;12 år;2012;4877
Greve;Familier;0 år;12 år;2013;4781
Greve;Familier;0 år;12 år;2014;4691
Greve;Familier;0 år;12 år;2015;4705
Greve;Familier;0 år;12 år;2016;4750
Greve;Familier;0 år;12 år;2017;4806
Greve;Familier;0 år;12 år;2018;4814
Greve;Familier;0 år;12 år;2019;4824
Greve;Familier;0 år;12 år;2020;4823
Greve;Familier;0 år;12 år;2021;4817
Greve;Familier;0 år;12 år;2022;4860
Greve;Familier;0 år;12 år;2023;4915
Greve;Familier;0 år;12 år;2024;4903
Køge;Familier;0 år;12 år;1986;5352
Køge;Familier;0 år;12 år;1987;5280
Køge;Familier;0 år;12 år;1988;5089
Køge;Familier;0 år;12 år;1989;4958
Køge;Familier;0 år;12 år;1990;4942
Køge;Familier;0 år;12 år;1991;4953
Køge;Familier;0 år;12 år;1992;4910
Køge;Familier;0 år;12 år;1993;4949
Køge;Familier;0 år;12 år;1994;4931
Køge;Familier;0 år;12 år;1995;5057
Køge;Familier;0 år;12 år;1996;5252
Køge;Familier;0 år;12 år;1997;5370
Køge;Familier;0 år;12 år;1998;5486
Køge;Familier;0 år;12 år;1999;5545
Køge;Familier;0 år;12 år;2000;5600
Køge;Familier;0 år;12 år;2001;5699
Køge;Familier;0 år;12 år;2002;5820
Køge;Familier;0 år;12 år;2003;5891
Køge;Familier;0 år;12 år;2004;5971
Køge;Familier;0 år;12 år;2005;6064
Køge;Familier;0 år;12 år;2006;6188
Køge;Familier;0 år;12 år;2007;6228
Køge;Familier;0 år;12 år;2008;6188
Køge;Familier;0 år;12 år;2009;6105
Køge;Familier;0 år;12 år;2010;6031
Køge;Familier;0 år;12 år;2011;5973
Køge;Familier;0 år;12 år;2012;5841
Køge;Familier;0 år;12 år;2013;5764
Køge;Familier;0 år;12 år;2014;5706
Køge;Familier;0 år;12 år;2015;5690
Køge;Familier;0 år;12 år;2016;5657
Køge;Familier;0 år;12 år;2017;5596
Køge;Familier;0 år;12 år;2018;5559
Køge;Familier;0 år;12 år;2019;5562
Køge;Familier;0 år;12 år;2020;5497
Køge;Familier;0 år;12 år;2021;5504
Køge;Familier;0 år;12 år;2022;5426
Køge;Familier;0 år;12 år;2023;5470
Køge;Familier;0 år;12 år;2024;5439
Lejre;Familier;0 år;12 år;1986;2682
Lejre;Familier;0 år;12 år;1987;2654
Lejre;Familier;0 år;12 år;1988;2565
Lejre;Familier;0 år;12 år;1989;2516
Lejre;Familier;0 år;12 år;1990;2479
Lejre;Familier;0 år;12 år;1991;2414
Lejre;Familier;0 år;12 år;1992;2387
Lejre;Familier;0 år;12 år;1993;2356
Lejre;Familier;0 år;12 år;1994;2362
Lejre;Familier;0 år;12 år;1995;2405
Lejre;Familier;0 år;12 år;1996;2412
Lejre;Familier;0 år;12 år;1997;2439
Lejre;Familier;0 år;12 år;1998;2524
Lejre;Familier;0 år;12 år;1999;2591
Lejre;Familier;0 år;12 år;2000;2635
Lejre;Familier;0 år;12 år;2001;2669
Lejre;Familier;0 år;12 år;2002;2724
Lejre;Familier;0 år;12 år;2003;2763
Lejre;Familier;0 år;12 år;2004;2786
Lejre;Familier;0 år;12 år;2005;2809
Lejre;Familier;0 år;12 år;2006;2865
Lejre;Familier;0 år;12 år;2007;2881
Lejre;Familier;0 år;12 år;2008;2891
Lejre;Familier;0 år;12 år;2009;2883
Lejre;Familier;0 år;12 år;2010;2820
Lejre;Familier;0 år;12 år;2011;2788
Lejre;Familier;0 år;12 år;2012;2752
Lejre;Familier;0 år;12 år;2013;2692
Lejre;Familier;0 år;12 år;2014;2608
Lejre;Familier;0 år;12 år;2015;2553
Lejre;Familier;0 år;12 år;2016;2574
Lejre;Familier;0 år;12 år;2017;2538
Lejre;Familier;0 år;12 år;2018;2542
Lejre;Familier;0 år;12 år;2019;2566
Lejre;Familier;0 år;12 år;2020;2559
Lejre;Familier;0 år;12 år;2021;2613
Lejre;Familier;0 år;12 år;2022;2668
Lejre;Familier;0 år;12 år;2023;2680
Lejre;Familier;0 år;12 år;2024;2675
Roskilde;Familier;0 år;12 år;1986;7121
Roskilde;Familier;0 år;12 år;1987;6916
Roskilde;Familier;0 år;12 år;1988;6783
Roskilde;Familier;0 år;12 år;1989;6644
Roskilde;Familier;0 år;12 år;1990;6581
Roskilde;Familier;0 år;12 år;1991;6647
Roskilde;Familier;0 år;12 år;1992;6707
Roskilde;Familier;0 år;12 år;1993;6844
Roskilde;Familier;0 år;12 år;1994;6905
Roskilde;Familier;0 år;12 år;1995;7055
Roskilde;Familier;0 år;12 år;1996;7209
Roskilde;Familier;0 år;12 år;1997;7330
Roskilde;Familier;0 år;12 år;1998;7470
Roskilde;Familier;0 år;12 år;1999;7646
Roskilde;Familier;0 år;12 år;2000;7851
Roskilde;Familier;0 år;12 år;2001;8069
Roskilde;Familier;0 år;12 år;2002;8109
Roskilde;Familier;0 år;12 år;2003;8133
Roskilde;Familier;0 år;12 år;2004;8180
Roskilde;Familier;0 år;12 år;2005;8348
Roskilde;Familier;0 år;12 år;2006;8484
Roskilde;Familier;0 år;12 år;2007;8470
Roskilde;Familier;0 år;12 år;2008;8247
Roskilde;Familier;0 år;12 år;2009;8132
Roskilde;Familier;0 år;12 år;2010;8083
Roskilde;Familier;0 år;12 år;2011;8014
Roskilde;Familier;0 år;12 år;2012;7916
Roskilde;Familier;0 år;12 år;2013;7807
Roskilde;Familier;0 år;12 år;2014;7768
Roskilde;Familier;0 år;12 år;2015;7730
Roskilde;Familier;0 år;12 år;2016;7817
Roskilde;Familier;0 år;12 år;2017;7885
Roskilde;Familier;0 år;12 år;2018;7922
Roskilde;Familier;0 år;12 år;2019;7864
Roskilde;Familier;0 år;12 år;2020;7810
Roskilde;Familier;0 år;12 år;2021;7830
Roskilde;Familier;0 år;12 år;2022;7837
Roskilde;Familier;0 år;12 år;2023;7852
Roskilde;Familier;0 år;12 år;2024;7711
Solrød;Familier;0 år;12 år;1986;2213
Solrød;Familier;0 år;12 år;1987;2175
Solrød;Familier;0 år;12 år;1988;2111
Solrød;Familier;0 år;12 år;1989;2054
Solrød;Familier;0 år;12 år;1990;1998
Solrød;Familier;0 år;12 år;1991;1993
Solrød;Familier;0 år;12 år;1992;2006
Solrød;Familier;0 år;12 år;1993;2010
Solrød;Familier;0 år;12 år;1994;2057
Solrød;Familier;0 år;12 år;1995;2079
Solrød;Familier;0 år;12 år;1996;2133
Solrød;Familier;0 år;12 år;1997;2214
Solrød;Familier;0 år;12 år;1998;2251
Solrød;Familier;0 år;12 år;1999;2287
Solrød;Familier;0 år;12 år;2000;2296
Solrød;Familier;0 år;12 år;2001;2317
Solrød;Familier;0 år;12 år;2002;2314
Solrød;Familier;0 år;12 år;2003;2360
Solrød;Familier;0 år;12 år;2004;2366
Solrød;Familier;0 år;12 år;2005;2429
Solrød;Familier;0 år;12 år;2006;2470
Solrød;Familier;0 år;12 år;2007;2456
Solrød;Familier;0 år;12 år;2008;2405
Solrød;Familier;0 år;12 år;2009;2343
Solrød;Familier;0 år;12 år;2010;2325
Solrød;Familier;0 år;12 år;2011;2287
Solrød;Familier;0 år;12 år;2012;2248
Solrød;Familier;0 år;12 år;2013;2180
Solrød;Familier;0 år;12 år;2014;2164
Solrød;Familier;0 år;12 år;2015;2190
Solrød;Familier;0 år;12 år;2016;2228
Solrød;Familier;0 år;12 år;2017;2262
Solrød;Familier;0 år;12 år;2018;2347
Solrød;Familier;0 år;12 år;2019;2386
Solrød;Familier;0 år;12 år;2020;2412
Solrød;Familier;0 år;12 år;2021;2440
Solrød;Familier;0 år;12 år;2022;2482
Solrød;Familier;0 år;12 år;2023;2486
Solrød;Familier;0 år;12 år;2024;2505
Faxe;Familier;0 år;12 år;1986;3229
Faxe;Familier;0 år;12 år;1987;3229
Faxe;Familier;0 år;12 år;1988;3201
Faxe;Familier;0 år;12 år;1989;3178
Faxe;Familier;0 år;12 år;1990;3121
Faxe;Familier;0 år;12 år;1991;3109
Faxe;Familier;0 år;12 år;1992;3089
Faxe;Familier;0 år;12 år;1993;3052
Faxe;Familier;0 år;12 år;1994;3057
Faxe;Familier;0 år;12 år;1995;3086
Faxe;Familier;0 år;12 år;1996;3141
Faxe;Familier;0 år;12 år;1997;3160
Faxe;Familier;0 år;12 år;1998;3223
Faxe;Familier;0 år;12 år;1999;3299
Faxe;Familier;0 år;12 år;2000;3291
Faxe;Familier;0 år;12 år;2001;3322
Faxe;Familier;0 år;12 år;2002;3344
Faxe;Familier;0 år;12 år;2003;3369
Faxe;Familier;0 år;12 år;2004;3453
Faxe;Familier;0 år;12 år;2005;3457
Faxe;Familier;0 år;12 år;2006;3482
Faxe;Familier;0 år;12 år;2007;3532
Faxe;Familier;0 år;12 år;2008;3550
Faxe;Familier;0 år;12 år;2009;3474
Faxe;Familier;0 år;12 år;2010;3404
Faxe;Familier;0 år;12 år;2011;3311
Faxe;Familier;0 år;12 år;2012;3222
Faxe;Familier;0 år;12 år;2013;3162
Faxe;Familier;0 år;12 år;2014;3064
Faxe;Familier;0 år;12 år;2015;3028
Faxe;Familier;0 år;12 år;2016;2985
Faxe;Familier;0 år;12 år;2017;3013
Faxe;Familier;0 år;12 år;2018;3002
Faxe;Familier;0 år;12 år;2019;3022
Faxe;Familier;0 år;12 år;2020;2978
Faxe;Familier;0 år;12 år;2021;2941
Faxe;Familier;0 år;12 år;2022;2930
Faxe;Familier;0 år;12 år;2023;2934
Faxe;Familier;0 år;12 år;2024;2945
Guldborgsund;Familier;0 år;12 år;1986;6031
Guldborgsund;Familier;0 år;12 år;1987;6001
Guldborgsund;Familier;0 år;12 år;1988;5897
Guldborgsund;Familier;0 år;12 år;1989;5806
Guldborgsund;Familier;0 år;12 år;1990;5649
Guldborgsund;Familier;0 år;12 år;1991;5610
Guldborgsund;Familier;0 år;12 år;1992;5537
Guldborgsund;Familier;0 år;12 år;1993;5409
Guldborgsund;Familier;0 år;12 år;1994;5360
Guldborgsund;Familier;0 år;12 år;1995;5379
Guldborgsund;Familier;0 år;12 år;1996;5442
Guldborgsund;Familier;0 år;12 år;1997;5464
Guldborgsund;Familier;0 år;12 år;1998;5456
Guldborgsund;Familier;0 år;12 år;1999;5521
Guldborgsund;Familier;0 år;12 år;2000;5476
Guldborgsund;Familier;0 år;12 år;2001;5478
Guldborgsund;Familier;0 år;12 år;2002;5537
Guldborgsund;Familier;0 år;12 år;2003;5585
Guldborgsund;Familier;0 år;12 år;2004;5488
Guldborgsund;Familier;0 år;12 år;2005;5406
Guldborgsund;Familier;0 år;12 år;2006;5315
Guldborgsund;Familier;0 år;12 år;2007;5271
Guldborgsund;Familier;0 år;12 år;2008;5226
Guldborgsund;Familier;0 år;12 år;2009;5151
Guldborgsund;Familier;0 år;12 år;2010;5039
Guldborgsund;Familier;0 år;12 år;2011;4958
Guldborgsund;Familier;0 år;12 år;2012;4866
Guldborgsund;Familier;0 år;12 år;2013;4732
Guldborgsund;Familier;0 år;12 år;2014;4631
Guldborgsund;Familier;0 år;12 år;2015;4557
Guldborgsund;Familier;0 år;12 år;2016;4524
Guldborgsund;Familier;0 år;12 år;2017;4576
Guldborgsund;Familier;0 år;12 år;2018;4611
Guldborgsund;Familier;0 år;12 år;2019;4547
Guldborgsund;Familier;0 år;12 år;2020;4479
Guldborgsund;Familier;0 år;12 år;2021;4399
Guldborgsund;Familier;0 år;12 år;2022;4355
Guldborgsund;Familier;0 år;12 år;2023;4331
Guldborgsund;Familier;0 år;12 år;2024;4233
Holbæk;Familier;0 år;12 år;1986;6401
Holbæk;Familier;0 år;12 år;1987;6344
Holbæk;Familier;0 år;12 år;1988;6218
Holbæk;Familier;0 år;12 år;1989;6140
Holbæk;Familier;0 år;12 år;1990;6119
Holbæk;Familier;0 år;12 år;1991;6120
Holbæk;Familier;0 år;12 år;1992;6084
Holbæk;Familier;0 år;12 år;1993;6090
Holbæk;Familier;0 år;12 år;1994;6149
Holbæk;Familier;0 år;12 år;1995;6184
Holbæk;Familier;0 år;12 år;1996;6309
Holbæk;Familier;0 år;12 år;1997;6426
Holbæk;Familier;0 år;12 år;1998;6496
Holbæk;Familier;0 år;12 år;1999;6524
Holbæk;Familier;0 år;12 år;2000;6580
Holbæk;Familier;0 år;12 år;2001;6609
Holbæk;Familier;0 år;12 år;2002;6680
Holbæk;Familier;0 år;12 år;2003;6743
Holbæk;Familier;0 år;12 år;2004;6821
Holbæk;Familier;0 år;12 år;2005;6861
Holbæk;Familier;0 år;12 år;2006;6894
Holbæk;Familier;0 år;12 år;2007;6966
Holbæk;Familier;0 år;12 år;2008;6926
Holbæk;Familier;0 år;12 år;2009;6892
Holbæk;Familier;0 år;12 år;2010;6828
Holbæk;Familier;0 år;12 år;2011;6724
Holbæk;Familier;0 år;12 år;2012;6643
Holbæk;Familier;0 år;12 år;2013;6509
Holbæk;Familier;0 år;12 år;2014;6399
Holbæk;Familier;0 år;12 år;2015;6303
Holbæk;Familier;0 år;12 år;2016;6320
Holbæk;Familier;0 år;12 år;2017;6345
Holbæk;Familier;0 år;12 år;2018;6215
Holbæk;Familier;0 år;12 år;2019;6226
Holbæk;Familier;0 år;12 år;2020;6159
Holbæk;Familier;0 år;12 år;2021;6105
Holbæk;Familier;0 år;12 år;2022;6097
Holbæk;Familier;0 år;12 år;2023;6142
Holbæk;Familier;0 år;12 år;2024;6098
Kalundborg;Familier;0 år;12 år;1986;4601
Kalundborg;Familier;0 år;12 år;1987;4598
Kalundborg;Familier;0 år;12 år;1988;4501
Kalundborg;Familier;0 år;12 år;1989;4407
Kalundborg;Familier;0 år;12 år;1990;4359
Kalundborg;Familier;0 år;12 år;1991;4344
Kalundborg;Familier;0 år;12 år;1992;4342
Kalundborg;Familier;0 år;12 år;1993;4342
Kalundborg;Familier;0 år;12 år;1994;4351
Kalundborg;Familier;0 år;12 år;1995;4410
Kalundborg;Familier;0 år;12 år;1996;4454
Kalundborg;Familier;0 år;12 år;1997;4467
Kalundborg;Familier;0 år;12 år;1998;4450
Kalundborg;Familier;0 år;12 år;1999;4520
Kalundborg;Familier;0 år;12 år;2000;4472
Kalundborg;Familier;0 år;12 år;2001;4513
Kalundborg;Familier;0 år;12 år;2002;4574
Kalundborg;Familier;0 år;12 år;2003;4604
Kalundborg;Familier;0 år;12 år;2004;4634
Kalundborg;Familier;0 år;12 år;2005;4692
Kalundborg;Familier;0 år;12 år;2006;4664
Kalundborg;Familier;0 år;12 år;2007;4711
Kalundborg;Familier;0 år;12 år;2008;4670
Kalundborg;Familier;0 år;12 år;2009;4650
Kalundborg;Familier;0 år;12 år;2010;4498
Kalundborg;Familier;0 år;12 år;2011;4401
Kalundborg;Familier;0 år;12 år;2012;4264
Kalundborg;Familier;0 år;12 år;2013;4186
Kalundborg;Familier;0 år;12 år;2014;4130
Kalundborg;Familier;0 år;12 år;2015;4069
Kalundborg;Familier;0 år;12 år;2016;4074
Kalundborg;Familier;0 år;12 år;2017;4019
Kalundborg;Familier;0 år;12 år;2018;4019
Kalundborg;Familier;0 år;12 år;2019;3913
Kalundborg;Familier;0 år;12 år;2020;3811
Kalundborg;Familier;0 år;12 år;2021;3782
Kalundborg;Familier;0 år;12 år;2022;3674
Kalundborg;Familier;0 år;12 år;2023;3622
Kalundborg;Familier;0 år;12 år;2024;3484
Lolland;Familier;0 år;12 år;1986;5299
Lolland;Familier;0 år;12 år;1987;5164
Lolland;Familier;0 år;12 år;1988;5035
Lolland;Familier;0 år;12 år;1989;4902
Lolland;Familier;0 år;12 år;1990;4830
Lolland;Familier;0 år;12 år;1991;4710
Lolland;Familier;0 år;12 år;1992;4642
Lolland;Familier;0 år;12 år;1993;4573
Lolland;Familier;0 år;12 år;1994;4555
Lolland;Familier;0 år;12 år;1995;4503
Lolland;Familier;0 år;12 år;1996;4528
Lolland;Familier;0 år;12 år;1997;4553
Lolland;Familier;0 år;12 år;1998;4481
Lolland;Familier;0 år;12 år;1999;4378
Lolland;Familier;0 år;12 år;2000;4351
Lolland;Familier;0 år;12 år;2001;4300
Lolland;Familier;0 år;12 år;2002;4235
Lolland;Familier;0 år;12 år;2003;4147
Lolland;Familier;0 år;12 år;2004;4099
Lolland;Familier;0 år;12 år;2005;3972
Lolland;Familier;0 år;12 år;2006;3876
Lolland;Familier;0 år;12 år;2007;3822
Lolland;Familier;0 år;12 år;2008;3748
Lolland;Familier;0 år;12 år;2009;3637
Lolland;Familier;0 år;12 år;2010;3495
Lolland;Familier;0 år;12 år;2011;3437
Lolland;Familier;0 år;12 år;2012;3291
Lolland;Familier;0 år;12 år;2013;3168
Lolland;Familier;0 år;12 år;2014;3054
Lolland;Familier;0 år;12 år;2015;2957
Lolland;Familier;0 år;12 år;2016;2936
Lolland;Familier;0 år;12 år;2017;2890
Lolland;Familier;0 år;12 år;2018;2846
Lolland;Familier;0 år;12 år;2019;2766
Lolland;Familier;0 år;12 år;2020;2718
Lolland;Familier;0 år;12 år;2021;2628
Lolland;Familier;0 år;12 år;2022;2591
Lolland;Familier;0 år;12 år;2023;2562
Lolland;Familier;0 år;12 år;2024;2522
Næstved;Familier;0 år;12 år;1986;7386
Næstved;Familier;0 år;12 år;1987;7378
Næstved;Familier;0 år;12 år;1988;7219
Næstved;Familier;0 år;12 år;1989;7142
Næstved;Familier;0 år;12 år;1990;6957
Næstved;Familier;0 år;12 år;1991;6923
Næstved;Familier;0 år;12 år;1992;6846
Næstved;Familier;0 år;12 år;1993;6906
Næstved;Familier;0 år;12 år;1994;6848
Næstved;Familier;0 år;12 år;1995;6899
Næstved;Familier;0 år;12 år;1996;6969
Næstved;Familier;0 år;12 år;1997;7052
Næstved;Familier;0 år;12 år;1998;7160
Næstved;Familier;0 år;12 år;1999;7252
Næstved;Familier;0 år;12 år;2000;7312
Næstved;Familier;0 år;12 år;2001;7381
Næstved;Familier;0 år;12 år;2002;7410
Næstved;Familier;0 år;12 år;2003;7468
Næstved;Familier;0 år;12 år;2004;7513
Næstved;Familier;0 år;12 år;2005;7686
Næstved;Familier;0 år;12 år;2006;7725
Næstved;Familier;0 år;12 år;2007;7811
Næstved;Familier;0 år;12 år;2008;7793
Næstved;Familier;0 år;12 år;2009;7727
Næstved;Familier;0 år;12 år;2010;7686
Næstved;Familier;0 år;12 år;2011;7588
Næstved;Familier;0 år;12 år;2012;7476
Næstved;Familier;0 år;12 år;2013;7363
Næstved;Familier;0 år;12 år;2014;7293
Næstved;Familier;0 år;12 år;2015;7186
Næstved;Familier;0 år;12 år;2016;7178
Næstved;Familier;0 år;12 år;2017;7194
Næstved;Familier;0 år;12 år;2018;7142
Næstved;Familier;0 år;12 år;2019;7063
Næstved;Familier;0 år;12 år;2020;6970
Næstved;Familier;0 år;12 år;2021;6903
Næstved;Familier;0 år;12 år;2022;6875
Næstved;Familier;0 år;12 år;2023;6871
Næstved;Familier;0 år;12 år;2024;6718
Odsherred;Familier;0 år;12 år;1986;2926
Odsherred;Familier;0 år;12 år;1987;2913
Odsherred;Familier;0 år;12 år;1988;2854
Odsherred;Familier;0 år;12 år;1989;2841
Odsherred;Familier;0 år;12 år;1990;2836
Odsherred;Familier;0 år;12 år;1991;2826
Odsherred;Familier;0 år;12 år;1992;2779
Odsherred;Familier;0 år;12 år;1993;2798
Odsherred;Familier;0 år;12 år;1994;2769
Odsherred;Familier;0 år;12 år;1995;2763
Odsherred;Familier;0 år;12 år;1996;2807
Odsherred;Familier;0 år;12 år;1997;2803
Odsherred;Familier;0 år;12 år;1998;2812
Odsherred;Familier;0 år;12 år;1999;2819
Odsherred;Familier;0 år;12 år;2000;2879
Odsherred;Familier;0 år;12 år;2001;2910
Odsherred;Familier;0 år;12 år;2002;2880
Odsherred;Familier;0 år;12 år;2003;2876
Odsherred;Familier;0 år;12 år;2004;2866
Odsherred;Familier;0 år;12 år;2005;2839
Odsherred;Familier;0 år;12 år;2006;2813
Odsherred;Familier;0 år;12 år;2007;2755
Odsherred;Familier;0 år;12 år;2008;2755
Odsherred;Familier;0 år;12 år;2009;2713
Odsherred;Familier;0 år;12 år;2010;2656
Odsherred;Familier;0 år;12 år;2011;2574
Odsherred;Familier;0 år;12 år;2012;2530
Odsherred;Familier;0 år;12 år;2013;2417
Odsherred;Familier;0 år;12 år;2014;2330
Odsherred;Familier;0 år;12 år;2015;2303
Odsherred;Familier;0 år;12 år;2016;2236
Odsherred;Familier;0 år;12 år;2017;2288
Odsherred;Familier;0 år;12 år;2018;2271
Odsherred;Familier;0 år;12 år;2019;2218
Odsherred;Familier;0 år;12 år;2020;2175
Odsherred;Familier;0 år;12 år;2021;2109
Odsherred;Familier;0 år;12 år;2022;2050
Odsherred;Familier;0 år;12 år;2023;2056
Odsherred;Familier;0 år;12 år;2024;1997
Ringsted;Familier;0 år;12 år;1986;3008
Ringsted;Familier;0 år;12 år;1987;3010
Ringsted;Familier;0 år;12 år;1988;2931
Ringsted;Familier;0 år;12 år;1989;2908
Ringsted;Familier;0 år;12 år;1990;2857
Ringsted;Familier;0 år;12 år;1991;2830
Ringsted;Familier;0 år;12 år;1992;2802
Ringsted;Familier;0 år;12 år;1993;2787
Ringsted;Familier;0 år;12 år;1994;2820
Ringsted;Familier;0 år;12 år;1995;2892
Ringsted;Familier;0 år;12 år;1996;2937
Ringsted;Familier;0 år;12 år;1997;2953
Ringsted;Familier;0 år;12 år;1998;3006
Ringsted;Familier;0 år;12 år;1999;3065
Ringsted;Familier;0 år;12 år;2000;3082
Ringsted;Familier;0 år;12 år;2001;3124
Ringsted;Familier;0 år;12 år;2002;3188
Ringsted;Familier;0 år;12 år;2003;3205
Ringsted;Familier;0 år;12 år;2004;3243
Ringsted;Familier;0 år;12 år;2005;3324
Ringsted;Familier;0 år;12 år;2006;3365
Ringsted;Familier;0 år;12 år;2007;3347
Ringsted;Familier;0 år;12 år;2008;3351
Ringsted;Familier;0 år;12 år;2009;3371
Ringsted;Familier;0 år;12 år;2010;3381
Ringsted;Familier;0 år;12 år;2011;3406
Ringsted;Familier;0 år;12 år;2012;3375
Ringsted;Familier;0 år;12 år;2013;3314
Ringsted;Familier;0 år;12 år;2014;3275
Ringsted;Familier;0 år;12 år;2015;3254
Ringsted;Familier;0 år;12 år;2016;3241
Ringsted;Familier;0 år;12 år;2017;3216
Ringsted;Familier;0 år;12 år;2018;3223
Ringsted;Familier;0 år;12 år;2019;3251
Ringsted;Familier;0 år;12 år;2020;3185
Ringsted;Familier;0 år;12 år;2021;3118
Ringsted;Familier;0 år;12 år;2022;3119
Ringsted;Familier;0 år;12 år;2023;3152
Ringsted;Familier;0 år;12 år;2024;3125
Slagelse;Familier;0 år;12 år;1986;6975
Slagelse;Familier;0 år;12 år;1987;6927
Slagelse;Familier;0 år;12 år;1988;6873
Slagelse;Familier;0 år;12 år;1989;6791
Slagelse;Familier;0 år;12 år;1990;6735
Slagelse;Familier;0 år;12 år;1991;6723
Slagelse;Familier;0 år;12 år;1992;6706
Slagelse;Familier;0 år;12 år;1993;6755
Slagelse;Familier;0 år;12 år;1994;6848
Slagelse;Familier;0 år;12 år;1995;6857
Slagelse;Familier;0 år;12 år;1996;6955
Slagelse;Familier;0 år;12 år;1997;7159
Slagelse;Familier;0 år;12 år;1998;7266
Slagelse;Familier;0 år;12 år;1999;7300
Slagelse;Familier;0 år;12 år;2000;7317
Slagelse;Familier;0 år;12 år;2001;7363
Slagelse;Familier;0 år;12 år;2002;7412
Slagelse;Familier;0 år;12 år;2003;7510
Slagelse;Familier;0 år;12 år;2004;7513
Slagelse;Familier;0 år;12 år;2005;7522
Slagelse;Familier;0 år;12 år;2006;7502
Slagelse;Familier;0 år;12 år;2007;7458
Slagelse;Familier;0 år;12 år;2008;7405
Slagelse;Familier;0 år;12 år;2009;7233
Slagelse;Familier;0 år;12 år;2010;7145
Slagelse;Familier;0 år;12 år;2011;6990
Slagelse;Familier;0 år;12 år;2012;6810
Slagelse;Familier;0 år;12 år;2013;6705
Slagelse;Familier;0 år;12 år;2014;6579
Slagelse;Familier;0 år;12 år;2015;6498
Slagelse;Familier;0 år;12 år;2016;6507
Slagelse;Familier;0 år;12 år;2017;6577
Slagelse;Familier;0 år;12 år;2018;6616
Slagelse;Familier;0 år;12 år;2019;6536
Slagelse;Familier;0 år;12 år;2020;6493
Slagelse;Familier;0 år;12 år;2021;6427
Slagelse;Familier;0 år;12 år;2022;6382
Slagelse;Familier;0 år;12 år;2023;6313
Slagelse;Familier;0 år;12 år;2024;6263
Sorø;Familier;0 år;12 år;1986;2614
Sorø;Familier;0 år;12 år;1987;2608
Sorø;Familier;0 år;12 år;1988;2564
Sorø;Familier;0 år;12 år;1989;2559
Sorø;Familier;0 år;12 år;1990;2541
Sorø;Familier;0 år;12 år;1991;2528
Sorø;Familier;0 år;12 år;1992;2519
Sorø;Familier;0 år;12 år;1993;2518
Sorø;Familier;0 år;12 år;1994;2549
Sorø;Familier;0 år;12 år;1995;2561
Sorø;Familier;0 år;12 år;1996;2639
Sorø;Familier;0 år;12 år;1997;2632
Sorø;Familier;0 år;12 år;1998;2632
Sorø;Familier;0 år;12 år;1999;2679
Sorø;Familier;0 år;12 år;2000;2734
Sorø;Familier;0 år;12 år;2001;2770
